round,points_per_game,points_pg_ly,targets_pg_ly,wopr_pg_ly,pick,air_yards_pg_ly,total_games_ly,pass_attempt_difference,total_positional_investment,target_dropoff,epa_pg_ly,years_pro,targets_added_this_year,is_on_new_team,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,is_returning_coach,hc_years_with_team,catch_rate_ly,position,fp_dropoff,starter_epa_passing_ly,starter_epa_persnap_passing_ly,combine_cluster,qbr_ly_bin,points_2y,total_games_2y,points_3y,total_games_3y,targets_pg_2y,targets_pg_3y,wopr_pg_2y,wopr_pg_3y,player_id,season,pfr_player_name
3,0.6466666666666666,3.41875,1.8125,0,97,26,17,0,0.48,263.03515625,0,6,126.4375,no,0.15194444444444447,0.08055555555555556,0,276.25,63.75,6887.125,530.485,1,4,0.41025641025641024,WR,690.5519531250001,117.0875,0.14912043301759134,2,8,1.05,4.25,0,0,1,0,0.07447402548075396,0.07447402548075396,00-0026237,2014,Andre Caldwell
3,2.107142857142857,0.6466666666666666,1,0.0602852236788972,97,10.333333333333334,15.9375,0,0,172.72265625,-0.37158374477294276,7,89.18359375,no,0.03451957295373665,0.05338078291814947,0.0032180724383752955,192.3125,43.5625,5301.875,386.32500000000005,0,1,0.2,WR,500.2183593749999,85.31875,0.11913946587537091,2,8,3.41875,17,1.05,4,1.8125,1,0,0,00-0026237,2015,Andre Caldwell
4,2.775,7.468750000000001,5.25,0.3077681125880146,127,43.8125,17,0,0,81.28125,0.509190211560411,5,197.55859375,no,0.19028662420382167,0.1337579617834395,0.007841225798420755,561,42.5,5271.0625,380.8425,1,3,0.5531914893617021,TE,471.3183593749998,86.16874999999999,0.12213855421686746,10,8,0,0,0,0,0,0,0,0,00-0026267,2013,Jacob Tamme
4,2.326666666666666,2.775,1.5625,0.08084016868364935,127,11.1875,17,0,0,263.03515625,0.8219500691657186,6,126.4375,no,0.12197802197802197,0.06868131868131869,0.003553414008072499,280.5,63.75,6887.125,530.485,1,4,0.5714285714285714,TE,690.5519531250001,117.0875,0.14912043301759134,10,8,7.468750000000001,17,0,0,5.25,0,0.3077681125880146,0.3077681125880146,00-0026267,2014,Jacob Tamme
4,8.713333333333333,2.326666666666666,1.8666666666666667,0.09432802307259136,127,17.8,15.9375,25,0,155.7890625,-1.124262227834311,7,47.4140625,yes,0.09281914893617019,0.07446808510638298,0.003763086026832102,293.25,29.75,5055.375,321.215,0,1,0.3684210526315789,TE,352.2187499999999,72.25,0.09497206703910614,10,6,2.775,17,7.468750000000001,16,1.5625,5.25,0.08084016868364935,0.08084016868364935,00-0026267,2015,Jacob Tamme
4,7.625000000000001,8.713333333333333,5.4,0.29767607034124366,127,42.666666666666664,15.9375,0,0.35,32.73828125,1.0179431333594102,8,109.50390625,no,0.15005740528128586,0.09299655568312284,0.005126453565004196,819.1875,22.3125,4889.625,284.83500000000004,1,2,0.6483516483516484,TE,-101.94023437500014,84.46875,0.11292613636363637,10,6,2.326666666666666,15.9375,2.775,16,1.8666666666666667,1.5625,0.09432802307259136,0.09432802307259136,00-0026267,2016,Jacob Tamme
5,2.35625,1.2375,0.375,0.024323418352608338,141,2.1875,17,76,0,22.578125,0.40853044353207224,4,125.30859375,yes,0.08319327731092438,0.025210084033613446,0.0016351877884106445,146.625,17,3897.25,223.89,0,1,0.375,TE,127.67929687499992,6.05625,0.009437086092715232,8,1,0,0,0,0,0,0,0,0,00-0026281,2013,Gary Barnidge
5,2.2,2.35625,1.125,0.05320576134288657,141,5.1875,17,0,0,234.8125,0.3630910659139772,5,111.76171875,no,0.06012759170653908,0.028708133971291867,0.0013577227774899284,559.9375,27.625,4645.25,296.31,0,1,0.4642857142857143,TE,289.6773437499999,0,0,8,no_history,1.2375,17,0,0,0.375,0,0.024323418352608338,0.024323418352608338,00-0026281,2014,Gary Barnidge
5,14.83125,2.2,1.9230769230769231,0.11780641336240817,141,18.307692307692307,13.8125,0,0.16,110.6328125,-0.3149763314644448,6,197.55859375,no,0.06244541484716158,0.05458515283842795,0.0033438501609417168,380.375,12.75,3907.875,207.315,1,2,0.37142857142857144,TE,132.42070312500002,0.21250000000000002,4.950495049504951e-4,8,1,2.35625,17,1.2375,16,1.125,0.375,0.05320576134288657,0.05320576134288657,00-0026281,2015,Gary Barnidge
5,8.1375,14.83125,7.8125,0.4755860073359901,141,75.0625,17,0,0.17,42.8984375,2.668694580311733,7,0,no,0.22839268527430223,0.12030798845043311,0.0073237498723540346,997.6875,21.25,4415.75,261.63,0,1,0.5851851851851851,TE,-171.9324218749999,0,0,8,other,2.2,13.8125,2.35625,16,1.9230769230769231,1.125,0.11780641336240817,0.11780641336240817,00-0026281,2016,Gary Barnidge
5,0,0,0,0,153,0,0,0,0,145.62890625,0,6,149.015625,no,0,0,0,0,47.8125,5591.9375,414.9275,1,16,0,WR,384.05390624999984,88.82499999999999,0.12348596750369276,no_combine_cluster,8,0,0,0,0,0,0,0,0,00-0026293,2015,Matthew Slater
5,0.045454545454545456,0,0.1,0.02111111111111111,153,3.4,10.625,0,0.29,33.8671875,0.06956883372054376,7,156.91796875,no,0,0.008333333333333333,0.001759259259259259,21.25,41.4375,5763,396.27000000000004,1,17,0,WR,-47.594687499999594,0,0,no_combine_cluster,other,0,0,0,0,0,0,0,0,00-0026293,2016,Matthew Slater
5,0.6,0.045454545454545456,0.09090909090909091,0,153,4.454545454545454,11.6875,0,0.66,167.078125,0,10,299.16015625,no,0.003289473684210526,0.006578947368421052,0,55.25,32.9375,5692.875,359.465,1,20,0,WR,367.05257812499974,67.575,0.09891135303265941,no_combine_cluster,7,0,10.625,0,0,0.1,0,0.02111111111111111,0.02111111111111111,00-0026293,2019,Matthew Slater
5,0.8714285714285713,3.24375,2.75,0.20199445102447025,158,32.1875,17,-80,0.13,-139.984375,-0.11070829771051649,4,145.62890625,yes,0.049147727272727273,0.041666666666666664,0.003060521985219246,1015.75,31.875,4043.875,289.255,1,4,0.35185185185185186,TE,53.75851562500006,46.325,0.07703180212014135,9,8,0,0,0,0,0,0,0,0,00-0026298,2013,Kellen Davis
5,0,0.8714285714285713,0.2857142857142857,0.021890343382471145,158,2.4285714285714284,14.875,214,0.88,188.52734375,0.16106511807551474,5,115.1484375,yes,0.04841269841269841,0.015873015873015872,0.0012161301879150637,161.5,30.8125,4940.625,320.875,0,1,0.21428571428571427,TE,282.67812499999997,63.006249999999994,0.08259052924791085,9,3,3.24375,17,0,0,2.75,0,0.20199445102447025,0.20199445102447025,00-0026298,2014,Kellen Davis
5,0.675,0,0.5,0.02986830720066408,158,6.5,6.375,-106,0,85.796875,-0.33564871196479845,6,176.109375,yes,0,0.012658227848101266,7.561596759661793e-4,145.5625,17,3406.375,204.255,0,1,0,TE,156.57929687499984,28.581249999999997,0.06691542288557213,9,5,0.8714285714285713,14.875,3.24375,16,0.2857142857142857,2.75,0.021890343382471145,0.021890343382471145,00-0026298,2015,Kellen Davis
5,0,0.675,0.6875,0.041564946467689386,158,5.5,17,0,0,29.3515625,-0.2890564114568406,7,0,no,0.02018691588785047,0.020560747663551402,0.001243063819594449,462.1875,35.0625,4430.625,317.475,1,2,0.14285714285714285,TE,-108.71367187500002,61.09375,0.08518518518518518,9,5,0,6.375,0.8714285714285713,14,0.5,0.2857142857142857,0.02986830720066408,0.02986830720066408,00-0026298,2016,Kellen Davis
6,3.0500000000000003,7.09375,4.5625,0.3684495746799719,174,36.3125,17,0,0,-63.21875,0.7940477643062027,5,0,no,0.14029666254635353,0.09023485784919653,0.0072870126018288635,753.3125,27.625,4017.3125,271.1925,1,4,0.5783132530120482,WR,181.64101562500008,41.650000000000006,0.06901408450704226,3,7,0,0,0,0,0,0,0,0,00-0026314,2013,Josh Morgan
6,1.8571428571428574,3.0500000000000003,2.357142857142857,0.13801301239496358,174,19.428571428571427,14.875,-32,0,156.91796875,0.0704840904509183,6,103.859375,yes,0.08804123711340207,0.06804123711340206,0.003983880770163897,409.0625,34,4728.125,325.125,1,2,0.46511627906976744,WR,335.28515625,37.1875,0.08728179551122195,3,7,7.09375,17,0,0,4.5625,0,0.3684495746799719,0.3684495746799719,00-0026314,2014,Josh Morgan
6,17.34375,13.219999999999999,6.7,0.6015827101408305,205,62.2,10.625,0,0,-63.21875,2.2113329042621133,5,0,no,0.26707070707070707,0.13535353535353536,0.012153186063451123,419.6875,27.625,4017.3125,271.1925,1,4,0.5714285714285714,WR,181.64101562500008,41.650000000000006,0.06901408450704226,3,7,0,0,0,0,0,0,0,0,00-0026345,2013,Pierre Garcon
6,10.075,17.34375,11.3125,0.6924714553248826,205,103.1875,17,0,0.16,241.5859375,1.6646903327626514,6,226.91015625,no,0.2571825764596849,0.16774791473586653,0.01026834410120308,1040.1875,21.25,4310.5625,257.4225,0,1,0.5916230366492147,WR,263.93828124999993,0,0,3,other,13.219999999999999,10.625,0,0,6.7,0,0.6015827101408305,0.6015827101408305,00-0026345,2014,Pierre Garcon
6,11.60625,10.075,6.5625,0.4415137452620244,205,61.0625,17,0,0.34,99.34375,-0.1839550579307659,7,15.8046875,no,0.16550308008213552,0.10780287474332649,0.0072527925299716535,928.625,19.125,4739.8125,266.0925,1,2,0.591304347826087,WR,197.21992187499984,0,0,3,no_history,17.34375,17,13.219999999999999,10,11.3125,6.7,0.6924714553248826,0.6924714553248826,00-0026345,2015,Pierre Garcon
6,12.568750000000001,11.60625,6.9375,0.47132182041387766,205,74.3125,17,0,0.75,2.2578125,1.6087307320912385,8,65.4765625,no,0.20384193194291986,0.12184412733260154,0.008277880490254711,861.6875,32.9375,4911.9375,328.22749999999996,1,3,0.5950413223140496,WR,-40.9792968749999,67.575,0.10176,3,7,10.075,17,17.34375,16,6.5625,11.3125,0.4415137452620244,0.4415137452620244,00-0026345,2016,Pierre Garcon
6,11.250000000000002,12.568750000000001,7.125,0.46614388782588684,205,73.5625,17,-116,0.1,0,3.3305412037884423,9,252.875,yes,0.22171995589856672,0.1256890848952591,0.008223045430225126,857.4375,22.3125,3363.875,223.80499999999998,0,1,0.6370967741935484,WR,-79.0234375,0,0,3,other,11.60625,17,10.075,16,6.9375,6.5625,0.47132182041387766,0.47132182041387766,00-0026345,2017,Pierre Garcon
6,7.325,11.250000000000002,8.375,0.5050162751988019,205,79.875,8.5,0,0.61,145.62890625,0.9649398043383173,10,0,no,0.169811320754717,0.12641509433962264,0.007622887172812104,456.875,15.9375,4499.6875,243.7375,1,2,0.5194805194805194,WR,201.35171875000006,0,0,3,other,12.568750000000001,17,11.60625,16,7.125,6.9375,0.46614388782588684,0.46614388782588684,00-0026345,2018,Pierre Garcon
1,4.40625,8.88,5.333333333333333,0.3579188858380704,7,67.8,15.9375,-1,0,159.17578125,0.48531550303247334,4,97.0859375,yes,0.1470198675496689,0.08830022075055188,0.005925809368179974,856.375,24.4375,4953.375,295.885,1,2,0.45555555555555555,WR,331.22109374999997,44.837500000000006,0.055820105820105825,3,6,0,0,0,0,0,0,0,0,00-0026983,2013,Darrius Heyward-Bey
1,0.3071428571428572,4.40625,4,0.2705759104904369,7,41.125,17,4,0.5,168.20703125,-0.6429483952008483,5,133.2109375,yes,0.10028449502133713,0.09103840682788052,0.006158199954263144,640.6875,29.75,4575.125,302.005,1,8,0.3918918918918919,WR,320.8351562499997,42.075,0.059192825112107626,3,4,8.88,15.9375,0,0,5.333333333333333,0,0.3579188858380704,0.3579188858380704,00-0026983,2014,Darrius Heyward-Bey
1,4.025,0.3071428571428572,0.35714285714285715,0.022121071546197493,7,5.928571428571429,14.875,0,0.32,127.56640625,-0.514796797859682,6,0,no,0.019282511210762333,0.02242152466367713,0.0013887668235280936,130.6875,36.125,5687.5625,372.0025,1,9,0.2,WR,412.1636718749999,74.5875,0.1015918958031838,3,7,4.40625,17,8.88,15,4,5.333333333333333,0.2705759104904369,0.2705759104904369,00-0026983,2015,Darrius Heyward-Bey
1,4.6,4.025,2.4375,0.20554386294672833,7,44.1875,17,0,0.05,57.57421875,0.47313823028189356,7,73.37890625,no,0.1285429141716567,0.07784431137724551,0.006564275064166973,426.0625,28.6875,5738.5625,344.29249999999996,1,10,0.42857142857142855,WR,56.783984375000145,64.28125,0.11,3,8,0.3071428571428572,14.875,4.40625,16,0.35714285714285715,4,0.022121071546197493,0.022121071546197493,00-0026983,2016,Darrius Heyward-Bey
1,1.1357142857142857,4.6,2.111111111111111,0.15953684892143682,7,43.111111111111114,9.5625,0,0.45,72.25,-0.3250811791434838,8,77.89453125,no,0.12432432432432432,0.057057057057057055,0.004311806727606401,247.5625,38.25,5431.5,370.26,1,11,0.20689655172413793,WR,221.94296875000003,57.056250000000006,0.09322916666666667,3,4,4.025,17,0.3071428571428572,14,2.4375,0.35714285714285715,0.20554386294672833,0.20554386294672833,00-0026983,2017,Darrius Heyward-Bey
1,0.0857142857142857,1.1357142857142857,0.21428571428571427,0,7,3.5714285714285716,14.875,0,0.46,189.65625,0,9,7.90234375,no,0.08412698412698413,0.015873015873015872,0,94.5625,36.125,5315.6875,357.1275,1,12,0.15384615384615385,WR,414.48921874999996,76.92500000000001,0.113302034428795,3,6,4.6,9.5625,4.025,16,2.111111111111111,2.4375,0.15953684892143682,0.15953684892143682,00-0026983,2018,Darrius Heyward-Bey
1,10.68,15.643749999999997,7.875,0.6153924266400398,10,59.5625,17,0,0.19,-68.86328125,4.109106353619029,4,191.9140625,no,0.32296774193548383,0.1625806451612903,0.012704875904826628,717.1875,28.6875,4620.8125,299.58250000000004,1,3,0.625,WR,158.49843750000008,0,0,6,no_history,0,0,0,0,0,0,0,0,00-0026986,2013,Michael Crabtree
1,10.137500000000001,10.68,6.6,0.539363525319573,10,61.6,5.3125,0,0.25,14.67578125,2.510582090435949,5,114.01953125,no,0.15845697329376854,0.09792284866468842,0.008002426191685058,251.8125,25.5,4022.625,262.905,1,4,0.4418604651162791,WR,54.1875,27.09375,0.04411764705882353,6,6,15.643749999999997,17,0,0,7.875,0,0.6153924266400398,0.6153924266400398,00-0026986,2014,Michael Crabtree
1,14.450000000000001,10.137500000000001,6.75,0.45833906799753915,10,60.4375,17,142,1.01,127.56640625,0.9306610105458467,6,130.953125,yes,0.19732360097323604,0.13138686131386862,0.008921441712847478,767.125,23.375,3672,240.38,0,1,0.576271186440678,WR,126.66328124999986,0,0,6,other,10.68,5.3125,15.643749999999997,16,6.6,7.875,0.539363525319573,0.539363525319573,00-0026986,2015,Michael Crabtree
1,14.95625,14.450000000000001,9.125,0.5903760322924632,10,90,17,0,0,27.09375,1.5958833360334483,7,0,no,0.25462555066079295,0.16079295154185022,0.010403101890616091,858.5,36.125,4387.0625,319.98249999999996,1,2,0.5448717948717948,WR,-107.810546875,0,0,6,other,10.137500000000001,17,10.68,5,6.75,6.6,0.45833906799753915,0.45833906799753915,00-0026986,2016,Michael Crabtree
1,12.271428571428572,14.95625,9.0625,0.6103955425069599,10,94.625,17,0,0,73.37890625,2.368692924116338,8,57.57421875,no,0.2556623931623932,0.15491452991452992,0.01043411183772581,888.25,31.875,4566.625,310.16499999999996,1,3,0.5741935483870968,WR,153.5312499999999,0,0,6,other,14.450000000000001,17,10.137500000000001,16,9.125,6.75,0.5903760322924632,0.5903760322924632,00-0026986,2017,Michael Crabtree
1,8.29375,12.271428571428572,7.214285714285714,0.5016246759013608,10,75.64285714285714,14.875,9,0.3,121.921875,0.9518542790114408,9,194.171875,yes,0.24577968526466382,0.14449213161659513,0.010046846155392064,636.4375,21.25,3437.1875,222.4875,1,11,0.5225225225225225,WR,141.51968749999992,48.875,0.07371794871794872,6,2,14.95625,17,14.450000000000001,16,9.0625,9.125,0.6103955425069599,0.6103955425069599,00-0026986,2018,Michael Crabtree
1,3.0999999999999996,8.29375,6.25,0.4243424161244319,10,68.1875,17,-61,0.81,174.98046875,-0.2459211754895851,10,176.109375,yes,0.14662983425414364,0.11049723756906077,0.0075021863624208955,855.3125,15.9375,3064.25,186.32000000000002,0,1,0.4909090909090909,WR,179.04453124999998,0,0,6,no_history,12.271428571428572,14.875,14.95625,16,7.214285714285714,9.0625,0.5016246759013608,0.5016246759013608,00-0026986,2019,Michael Crabtree
1,17.3,12.979999999999999,8.133333333333333,0.5277996448382852,19,87.53333333333333,15.9375,0,0.91,83.5390625,0.9652077749624485,5,0,no,0.18111627906976743,0.11348837209302326,0.0073646462070458395,1035.9375,36.125,4888.5625,340.04249999999996,1,2,0.5227272727272727,WR,242.03749999999997,34.425,0.07751196172248803,2,7,0,0,0,0,0,0,0,0,00-0026995,2014,Jeremy Maclin
1,16.21333333333333,17.3,8.9375,0.5833089517775908,19,118.25,17,-128,0.42,74.5078125,3.4527789447794226,6,161.43359375,yes,0.2464826357969724,0.12733748886910062,0.008310724157116164,1086.9375,20.1875,3642.25,226.44,1,3,0.5555555555555556,WR,123.05078124999989,27.200000000000003,0.04338983050847458,2,2,12.979999999999999,15.9375,0,0,8.133333333333333,0,0.5277996448382852,0.5277996448382852,00-0026995,2015,Jeremy Maclin
1,9.124999999999998,16.21333333333333,8.266666666666667,0.7800050042375681,19,87.2,15.9375,0,0.31,-73.37890625,3.2900621764816407,7,0,no,0.26206896551724135,0.1336206896551724,0.012607839508150347,879.75,23.375,4174.5625,260.4825,1,4,0.6492537313432836,WR,-228.15195312500003,22.418750000000003,0.03343898573692552,2,5,17.3,17,12.979999999999999,15,8.9375,8.133333333333333,0.5833089517775908,0.5833089517775908,00-0026995,2016,Jeremy Maclin
1,8.5,9.124999999999998,6.333333333333333,0.47362630590363364,19,68.08333333333333,12.75,133,0,121.921875,0.34715127962333875,8,90.3125,yes,0.14999999999999997,0.10410958904109589,0.007785637905265211,669.375,21.25,4614.4375,269.5775,1,10,0.5116279069767442,WR,197.10703125000003,56.41875,0.07051792828685259,2,3,16.21333333333333,15.9375,17.3,16,8.266666666666667,8.9375,0.7800050042375681,0.7800050042375681,00-0026995,2017,Jeremy Maclin
1,6.614285714285714,9.264285714285716,7.285714285714286,0.31447976526397564,20,45.92857142857143,14.875,0,0.06,217.87890625,-0.5485315598993764,4,16.93359375,no,0.14925201380897585,0.11737629459148446,0.005066417392054844,817.0625,23.375,5460.1875,311.9075,1,5,0.5267857142857143,TE,432.48398437500003,54.400000000000006,0.06213592233009709,9,4,0,0,0,0,0,0,0,0,00-0026996,2013,Brandon Pettigrew
1,1.2142857142857142,6.614285714285714,4.5,0.23277012532267322,20,29,14.875,0,0.88,188.52734375,0.4281751604911559,5,115.1484375,no,0.09232303090727816,0.06281156530408774,0.0032490346505657276,959.4375,30.8125,4940.625,320.875,0,1,0.5616438356164384,TE,282.67812499999997,63.006249999999994,0.08259052924791085,9,3,9.264285714285716,14.875,0,0,7.285714285714286,0,0.31447976526397564,0.31447976526397564,00-0026996,2014,Brandon Pettigrew
1,2.4625000000000004,1.2142857142857142,1.0714285714285714,0.055507487544018845,20,4.142857142857143,14.875,0,0,77.89453125,-0.28953525223703996,6,66.60546875,no,0.024745269286754003,0.021834061135371178,0.0011311569514064976,623.6875,24.4375,4894.9375,293.54749999999996,1,2,0.4,TE,164.255859375,35.381249999999994,0.046835443037974676,9,1,6.614285714285714,14.875,9.264285714285716,14,4.5,7.285714285714286,0.23277012532267322,0.23277012532267322,00-0026996,2015,Brandon Pettigrew
1,2.7,20.9125,10.625,0.6888987460470086,22,45.875,8.5,-78,0.2,-139.984375,4.1548869918507405,4,145.62890625,yes,0.35369978858350953,0.17970401691331925,0.011651564415171393,396.3125,31.875,4043.875,289.255,1,4,0.6526315789473685,WR,53.75851562500006,46.325,0.07703180212014135,2,8,0,0,0,0,0,0,0,0,00-0026998,2013,Percy Harvin
1,10.115384615384615,2.7,1,0.10942622950819672,22,12,1.0625,0,0.76,21.44921875,2.22221637936309,5,0,no,0.022689075630252103,0.008403361344537815,9.195481471277035e-4,20.1875,31.875,4284,298.85999999999996,1,5,0.09090909090909091,WR,119.77695312499992,34.53125,0.05613126079447323,2,6,20.9125,8.5,0,0,10.625,0,0.6888987460470086,0.6888987460470086,00-0026998,2014,Percy Harvin
1,9.98,10.115384615384615,6,0.46188269242167646,22,46.23076923076923,13.8125,81,0.05,77.89453125,-0.5300089663824009,6,208.84765625,yes,0.20419254658385094,0.12111801242236025,0.0093237189464003,578,24.4375,4097,261.63,0,1,0.5795454545454546,WR,157.2566406249999,0,0,2,no_history,2.7,1.0625,20.9125,8,1,10.625,0.10942622950819672,0.10942622950819672,00-0026998,2015,Percy Harvin
1,1.85,9.98,6,0.5364575287462705,22,70.8,5.3125,0,0.08,-82.41015625,1.5394727081677755,7,38.3828125,no,0.1471976401179941,0.08849557522123894,0.007912352931360922,253.9375,24.4375,3825,250.75,1,2,0.475,WR,-250.43656249999992,32.725,0.05714285714285714,2,6,10.115384615384615,13.8125,2.7,1,6,1,0.46188269242167646,0.46188269242167646,00-0026998,2016,Percy Harvin
1,9.706666666666667,10.784615384615384,7.6923076923076925,0.5454713685403,29,92.46153846153847,13.8125,0,0,38.3828125,0.35405670852643156,4,187.3984375,no,0.18207792207792206,0.12987012987012986,0.00920925687145961,711.875,27.625,4214.9375,279.0975,1,10,0.4818181818181818,WR,252.6492187499999,59.181250000000006,0.09176276771004943,6,6,0,0,0,0,0,0,0,0,00-0027005,2013,Hakeem Nicks
1,6.40625,9.706666666666667,6.733333333333333,0.4746879981363103,29,90.33333333333333,15.9375,15,0.31,161.43359375,0.8166932575349696,5,116.27734375,yes,0.15572192513368982,0.10802139037433155,0.007615315478122626,887.1875,30.8125,5021.375,324.10499999999996,1,3,0.5045045045045045,WR,178.36718749999977,27.625,0.03672316384180791,6,6,10.784615384615384,13.8125,0,0,7.6923076923076925,0,0.5454713685403,0.5454713685403,00-0027005,2014,Hakeem Nicks
